476.52997767681484,4
66.75157329869477,16
-21.04873749220509,58
-42.445164616814104,226
-16.651153493307188,256
10.272059428327534,256
-67.91994286187932,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,256
-62.33070727815186,250
-62.33070727815187,242
-62.33070727815188,234
-62.33070727815188,224
-62.33070727815189,210
-62.3307072781519,194
-62.33070727815191,178
-62.330707278151934,160
-62.33070727815195,144
-62.330707278151976,128
-62.33070727815201,112
-62.330707278152055,96
-62.33070727815211,80
-62.3307072781522,64
-62.3307072781522,50
-62.33070727815219,40
-62.33070727815219,32
-62.33070727815218,24
-62.330707278152175,16
-62.33070727815216,10
